,MatchID,Season,MatchWeek,Date,HomeTeam,AwayTeam,FullTimeHomeTeamGoals,FullTimeAwayTeamGoals,FullTimeResult,Referee,HomeTeamFouls,AwayTeamFouls,HomeTeamYellowCards,AwayTeamYellowCards,HomeTeamRedCards,AwayTeamRedCards
2817,2000-2001_Chelsea_Man City,2000-2001,15,2000-12-03,Chelsea,Man City,2,1,H,Dermot Gallagher,9.0,12.0,2.0,0.0,0.0,0.0
2818,2000-2001_Sunderland_Everton,2000-2001,15,2000-12-04,Sunderland,Everton,2,0,H,Peter Jones,16.0,23.0,0.0,3.0,0.0,0.0
2819,2000-2001_Arsenal_Newcastle,2000-2001,16,2000-12-09,Arsenal,Newcastle,5,0,H,Mike Dean,10.0,11.0,0.0,3.0,0.0,0.0
2820,2000-2001_Bradford_Tottenham,2000-2001,16,2000-12-09,Bradford,Tottenham,3,3,D,Neale Barry,6.0,16.0,2.0,0.0,0.0,0.0
2821,2000-2001_Charlton_Man United,2000-2001,16,2000-12-09,Charlton,Man United,3,3,D,Steve Lodge,6.0,10.0,0.0,1.0,0.0,0.0
2822,2000-2001_Chelsea_Derby,2000-2001,16,2000-12-09,Chelsea,Derby,4,1,H,Paul Taylor,8.0,14.0,0.0,0.0,0.0,0.0
2823,2000-2001_Man City_Everton,2000-2001,16,2000-12-09,Man City,Everton,5,0,H,Steve Bennett,12.0,12.0,0.0,1.0,0.0,0.0
2824,2000-2001_Southampton_Leeds,2000-2001,16,2000-12-09,Southampton,Leeds,1,0,H,Paul Durkin,13.0,15.0,3.0,4.0,1.0,0.0
2825,2000-2001_Sunderland_Middlesbrough,2000-2001,16,2000-12-09,Sunderland,Middlesbrough,1,0,H,Graham Poll,22.0,21.0,1.0,3.0,0.0,0.0
2826,2000-2001_West Ham_Aston Villa,2000-2001,16,2000-12-09,West Ham,Aston Villa,1,1,D,Mike Riley,14.0,15.0,1.0,3.0,0.0,0.0
2827,2000-2001_Coventry_Leicester,2000-2001,16,2000-12-10,Coventry,Leicester,1,0,H,Steve Dunn,11.0,15.0,0.0,1.0,0.0,0.0
2828,2000-2001_Liverpool_Ipswich,2000-2001,16,2000-12-10,Liverpool,Ipswich,0,1,A,Alan Wiley,12.0,14.0,1.0,3.0,0.0,0.0
2829,2000-2001_Aston Villa_Man City,2000-2001,17,2000-12-16,Aston Villa,Man City,2,2,D,Andy D'Urso,8.0,16.0,2.0,1.0,1.0,0.0
2830,2000-2001_Derby_Coventry,2000-2001,17,2000-12-16,Derby,Coventry,1,0,H,Matt Messias,17.0,10.0,1.0,3.0,0.0,0.0
2831,2000-2001_Everton_West Ham,2000-2001,17,2000-12-16,Everton,West Ham,1,1,D,Clive Wilkes,10.0,7.0,1.0,2.0,0.0,0.0
2832,2000-2001_Ipswich_Southampton,2000-2001,17,2000-12-16,Ipswich,Southampton,3,1,H,Barry Knight,11.0,12.0,1.0,2.0,0.0,0.0
2833,2000-2001_Leeds_Sunderland,2000-2001,17,2000-12-16,Leeds,Sunderland,2,0,H,Rob Styles,16.0,20.0,3.0,4.0,0.0,0.0
2834,2000-2001_Leicester_Charlton,2000-2001,17,2000-12-16,Leicester,Charlton,3,1,H,Alan Wiley,11.0,16.0,1.0,2.0,0.0,0.0
2835,2000-2001_Middlesbrough_Chelsea,2000-2001,17,2000-12-16,Middlesbrough,Chelsea,1,0,H,Peter Jones,14.0,16.0,0.0,2.0,0.0,0.0
2836,2000-2001_Newcastle_Bradford,2000-2001,17,2000-12-16,Newcastle,Bradford,2,1,H,Steve Dunn,16.0,17.0,0.0,2.0,0.0,0.0
2837,2000-2001_Man United_Liverpool,2000-2001,17,2000-12-17,Man United,Liverpool,0,1,A,Mike Riley,10.0,11.0,1.0,0.0,1.0,0.0
2838,2000-2001_Tottenham_Arsenal,2000-2001,17,2000-12-18,Tottenham,Arsenal,1,1,D,Jeff Winter,20.0,14.0,2.0,1.0,0.0,0.0
2839,2000-2001_Coventry_Southampton,2000-2001,18,2000-12-22,Coventry,Southampton,1,1,D,Alan Wiley,12.0,13.0,1.0,1.0,0.0,0.0
2840,2000-2001_Charlton_Everton,2000-2001,18,2000-12-23,Charlton,Everton,1,0,H,Graham Barber,15.0,21.0,1.0,4.0,0.0,0.0
2841,2000-2001_Chelsea_Bradford,2000-2001,18,2000-12-23,Chelsea,Bradford,3,0,H,Barry Knight,8.0,12.0,0.0,1.0,0.0,0.0
2842,2000-2001_Derby_Newcastle,2000-2001,18,2000-12-23,Derby,Newcastle,2,0,H,Rob Harris,17.0,16.0,1.0,2.0,0.0,0.0
2843,2000-2001_Leeds_Aston Villa,2000-2001,18,2000-12-23,Leeds,Aston Villa,1,2,A,Mark Halsey,18.0,18.0,1.0,4.0,0.0,0.0
2844,2000-2001_Leicester_West Ham,2000-2001,18,2000-12-23,Leicester,West Ham,2,1,H,Graham Poll,7.0,5.0,1.0,0.0,0.0,0.0
2845,2000-2001_Liverpool_Arsenal,2000-2001,18,2000-12-23,Liverpool,Arsenal,4,0,H,Paul Durkin,18.0,14.0,2.0,0.0,0.0,0.0
2846,2000-2001_Man United_Ipswich,2000-2001,18,2000-12-23,Man United,Ipswich,2,0,H,Steve Bennett,7.0,8.0,0.0,1.0,0.0,0.0
2847,2000-2001_Sunderland_Man City,2000-2001,18,2000-12-23,Sunderland,Man City,1,0,H,David Ellaray,14.0,18.0,2.0,2.0,0.0,0.0
2848,2000-2001_Tottenham_Middlesbrough,2000-2001,18,2000-12-23,Tottenham,Middlesbrough,0,0,D,Rob Styles,22.0,13.0,2.0,3.0,0.0,0.0
2849,2000-2001_Arsenal_Leicester,2000-2001,19,2000-12-26,Arsenal,Leicester,6,1,H,Dermot Gallagher,14.0,11.0,0.0,0.0,0.0,0.0
2850,2000-2001_Aston Villa_Man United,2000-2001,19,2000-12-26,Aston Villa,Man United,0,1,A,Graham Poll,15.0,16.0,1.0,2.0,0.0,0.0
2851,2000-2001_Bradford_Sunderland,2000-2001,19,2000-12-26,Bradford,Sunderland,1,4,A,Paul Durkin,17.0,17.0,2.0,0.0,0.0,0.0
2852,2000-2001_Everton_Coventry,2000-2001,19,2000-12-26,Everton,Coventry,1,2,A,Neale Barry,14.0,16.0,2.0,1.0,0.0,0.0
2853,2000-2001_Ipswich_Chelsea,2000-2001,19,2000-12-26,Ipswich,Chelsea,2,2,D,Jeff Winter,5.0,9.0,0.0,4.0,0.0,0.0
2854,2000-2001_Man City_Derby,2000-2001,19,2000-12-26,Man City,Derby,0,0,D,Mike Riley,15.0,14.0,2.0,2.0,0.0,0.0
2855,2000-2001_Middlesbrough_Liverpool,2000-2001,19,2000-12-26,Middlesbrough,Liverpool,1,0,H,Steve Lodge,7.0,9.0,2.0,2.0,0.0,0.0
2856,2000-2001_Newcastle_Leeds,2000-2001,19,2000-12-26,Newcastle,Leeds,2,1,H,Andy D'Urso,23.0,17.0,4.0,2.0,0.0,0.0
2857,2000-2001_West Ham_Charlton,2000-2001,19,2000-12-26,West Ham,Charlton,5,0,H,Steve Dunn,19.0,11.0,1.0,0.0,0.0,0.0
2858,2000-2001_Southampton_Tottenham,2000-2001,19,2000-12-27,Southampton,Tottenham,2,0,H,David Ellaray,17.0,13.0,1.0,3.0,0.0,0.0
2859,2000-2001_Arsenal_Sunderland,2000-2001,20,2000-12-30,Arsenal,Sunderland,2,2,D,Graham Barber,14.0,18.0,0.0,3.0,0.0,0.0
2860,2000-2001_Ipswich_Tottenham,2000-2001,20,2000-12-30,Ipswich,Tottenham,3,0,H,Matt Messias,13.0,17.0,0.0,0.0,0.0,0.0
2861,2000-2001_Man City_Charlton,2000-2001,20,2000-12-30,Man City,Charlton,1,4,A,Clive Wilkes,11.0,14.0,1.0,2.0,0.0,0.0
2862,2000-2001_Middlesbrough_Coventry,2000-2001,20,2000-12-30,Middlesbrough,Coventry,1,1,D,Dermot Gallagher,9.0,16.0,1.0,3.0,0.0,0.0
2863,2000-2001_Newcastle_Man United,2000-2001,20,2000-12-30,Newcastle,Man United,1,1,D,Mike Riley,13.0,10.0,2.0,3.0,0.0,0.0
2864,2000-2001_Southampton_Derby,2000-2001,20,2000-12-30,Southampton,Derby,1,0,H,Andy D'Urso,17.0,10.0,0.0,2.0,0.0,0.0
2865,2000-2001_Charlton_Arsenal,2000-2001,21,2001-01-01,Charlton,Arsenal,1,0,H,Graham Poll,15.0,12.0,1.0,1.0,0.0,0.0
2866,2000-2001_Chelsea_Aston Villa,2000-2001,21,2001-01-01,Chelsea,Aston Villa,1,0,H,Paul Durkin,15.0,19.0,0.0,1.0,0.0,0.0
2867,2000-2001_Coventry_Man City,2000-2001,21,2001-01-01,Coventry,Man City,1,1,D,Barry Knight,16.0,15.0,1.0,2.0,0.0,0.0
2868,2000-2001_Derby_Everton,2000-2001,21,2001-01-01,Derby,Everton,1,0,H,Alan Wiley,9.0,18.0,2.0,3.0,0.0,0.0
2869,2000-2001_Leeds_Middlesbrough,2000-2001,21,2001-01-01,Leeds,Middlesbrough,1,1,D,David Ellaray,14.0,15.0,2.0,3.0,0.0,0.0
2870,2000-2001_Leicester_Bradford,2000-2001,21,2001-01-01,Leicester,Bradford,1,2,A,Steve Lodge,11.0,14.0,0.0,3.0,0.0,0.0
2871,2000-2001_Liverpool_Southampton,2000-2001,21,2001-01-01,Liverpool,Southampton,2,1,H,Dermot Gallagher,8.0,5.0,0.0,1.0,0.0,0.0
2872,2000-2001_Man United_West Ham,2000-2001,21,2001-01-01,Man United,West Ham,3,1,H,Peter Jones,17.0,13.0,1.0,2.0,0.0,0.0
2873,2000-2001_Sunderland_Ipswich,2000-2001,21,2001-01-01,Sunderland,Ipswich,4,1,H,Neale Barry,15.0,10.0,1.0,5.0,0.0,0.0
2874,2000-2001_Tottenham_Newcastle,2000-2001,21,2001-01-02,Tottenham,Newcastle,4,2,H,Steve Bennett,11.0,10.0,0.0,2.0,1.0,2.0
2875,2000-2001_Arsenal_Chelsea,2000-2001,22,2001-01-13,Arsenal,Chelsea,1,1,D,David Ellaray,13.0,15.0,1.0,4.0,0.0,0.0
2876,2000-2001_Aston Villa_Liverpool,2000-2001,22,2001-01-13,Aston Villa,Liverpool,0,3,A,Graham Barber,7.0,10.0,2.0,0.0,0.0,0.0
2877,2000-2001_Bradford_Man United,2000-2001,22,2001-01-13,Bradford,Man United,0,3,A,Alan Wiley,11.0,11.0,1.0,0.0,0.0,0.0
2878,2000-2001_Everton_Tottenham,2000-2001,22,2001-01-13,Everton,Tottenham,0,0,D,Andy D'Urso,11.0,15.0,1.0,0.0,0.0,0.0
2879,2000-2001_Man City_Leeds,2000-2001,22,2001-01-13,Man City,Leeds,0,4,A,Mike Dean,23.0,17.0,5.0,3.0,0.0,0.0
2880,2000-2001_Middlesbrough_Derby,2000-2001,22,2001-01-13,Middlesbrough,Derby,4,0,H,Rob Styles,8.0,14.0,0.0,4.0,0.0,0.0
2881,2000-2001_Newcastle_Coventry,2000-2001,22,2001-01-13,Newcastle,Coventry,3,1,H,Jeff Winter,6.0,9.0,0.0,3.0,0.0,0.0
2882,2000-2001_Southampton_Charlton,2000-2001,22,2001-01-13,Southampton,Charlton,0,0,D,Steve Lodge,8.0,12.0,0.0,0.0,0.0,0.0
2883,2000-2001_West Ham_Sunderland,2000-2001,22,2001-01-13,West Ham,Sunderland,0,2,A,Matt Messias,20.0,21.0,4.0,2.0,0.0,0.0
2884,2000-2001_Ipswich_Leicester,2000-2001,22,2001-01-14,Ipswich,Leicester,2,0,H,Mike Riley,14.0,10.0,1.0,1.0,0.0,0.0
2885,2000-2001_Chelsea_Ipswich,2000-2001,23,2001-01-20,Chelsea,Ipswich,4,1,H,Andy D'Urso,11.0,12.0,3.0,0.0,0.0,1.0
2886,2000-2001_Coventry_Everton,2000-2001,23,2001-01-20,Coventry,Everton,1,3,A,Paul Durkin,9.0,22.0,0.0,1.0,0.0,0.0
2887,2000-2001_Derby_Man City,2000-2001,23,2001-01-20,Derby,Man City,1,1,D,Jeff Winter,17.0,22.0,2.0,2.0,0.0,0.0
2888,2000-2001_Leeds_Newcastle,2000-2001,23,2001-01-20,Leeds,Newcastle,1,3,A,Alan Wiley,12.0,18.0,2.0,1.0,0.0,0.0
2889,2000-2001_Leicester_Arsenal,2000-2001,23,2001-01-20,Leicester,Arsenal,0,0,D,Barry Knight,6.0,8.0,2.0,2.0,1.0,0.0
2890,2000-2001_Liverpool_Middlesbrough,2000-2001,23,2001-01-20,Liverpool,Middlesbrough,0,0,D,Steve Dunn,9.0,10.0,1.0,1.0,0.0,0.0
2891,2000-2001_Man United_Aston Villa,2000-2001,23,2001-01-20,Man United,Aston Villa,2,0,H,Mike Riley,10.0,19.0,1.0,2.0,0.0,0.0
2892,2000-2001_Tottenham_Southampton,2000-2001,23,2001-01-20,Tottenham,Southampton,0,0,D,Clive Wilkes,10.0,15.0,0.0,1.0,0.0,0.0
2893,2000-2001_Sunderland_Bradford,2000-2001,23,2001-01-21,Sunderland,Bradford,0,0,D,Mark Halsey,10.0,13.0,0.0,1.0,0.0,0.0
2894,2000-2001_Charlton_West Ham,2000-2001,23,2001-01-22,Charlton,West Ham,1,1,D,Dermot Gallagher,11.0,8.0,0.0,1.0,0.0,0.0
2895,2000-2001_Aston Villa_Leeds,2000-2001,23,2001-01-24,Aston Villa,Leeds,1,2,A,Steve Bennett,11.0,10.0,2.0,0.0,0.0,0.0
2896,2000-2001_Arsenal_Bradford,2000-2001,24,2001-01-30,Arsenal,Bradford,2,0,H,Clive Wilkes,12.0,14.0,1.0,2.0,0.0,0.0
2897,2000-2001_Charlton_Derby,2000-2001,24,2001-01-30,Charlton,Derby,2,1,H,Mike Dean,13.0,14.0,2.0,1.0,0.0,0.0
2898,2000-2001_Chelsea_Newcastle,2000-2001,24,2001-01-31,Chelsea,Newcastle,3,1,H,Mark Halsey,12.0,19.0,1.0,3.0,0.0,0.0
2899,2000-2001_Everton_Middlesbrough,2000-2001,24,2001-01-31,Everton,Middlesbrough,2,2,D,Graham Barber,17.0,12.0,1.0,5.0,0.0,0.0
2900,2000-2001_Leeds_Coventry,2000-2001,24,2001-01-31,Leeds,Coventry,1,0,H,Rob Harris,18.0,19.0,4.0,5.0,0.0,0.0
2901,2000-2001_Man City_Liverpool,2000-2001,24,2001-01-31,Man City,Liverpool,1,1,D,Peter Jones,17.0,13.0,1.0,1.0,0.0,0.0
2902,2000-2001_Southampton_Leicester,2000-2001,24,2001-01-31,Southampton,Leicester,1,0,H,Steve Bennett,14.0,12.0,0.0,3.0,0.0,0.0
2903,2000-2001_Sunderland_Man United,2000-2001,24,2001-01-31,Sunderland,Man United,0,1,A,Graham Poll,15.0,13.0,2.0,0.0,2.0,1.0
2904,2000-2001_West Ham_Tottenham,2000-2001,24,2001-01-31,West Ham,Tottenham,0,0,D,Neale Barry,9.0,16.0,1.0,1.0,0.0,0.0
2905,2000-2001_Bradford_Aston Villa,2000-2001,25,2001-02-03,Bradford,Aston Villa,0,3,A,Dermot Gallagher,14.0,14.0,2.0,0.0,0.0,0.0
2906,2000-2001_Coventry_Arsenal,2000-2001,25,2001-02-03,Coventry,Arsenal,0,1,A,Mike Dean,13.0,14.0,3.0,4.0,0.0,0.0
2907,2000-2001_Derby_Sunderland,2000-2001,25,2001-02-03,Derby,Sunderland,1,0,H,Barry Knight,16.0,18.0,7.0,3.0,0.0,0.0
2908,2000-2001_Ipswich_Leeds,2000-2001,25,2001-02-03,Ipswich,Leeds,1,2,A,Peter Jones,10.0,15.0,1.0,2.0,1.0,0.0
2909,2000-2001_Leicester_Chelsea,2000-2001,25,2001-02-03,Leicester,Chelsea,2,1,H,Steve Dunn,7.0,13.0,0.0,1.0,0.0,0.0
2910,2000-2001_Liverpool_West Ham,2000-2001,25,2001-02-03,Liverpool,West Ham,3,0,H,Steve Bennett,9.0,6.0,0.0,1.0,0.0,1.0
2911,2000-2001_Man United_Everton,2000-2001,25,2001-02-03,Man United,Everton,1,0,H,Jeff Winter,8.0,11.0,0.0,2.0,0.0,0.0
2912,2000-2001_Middlesbrough_Man City,2000-2001,25,2001-02-03,Middlesbrough,Man City,1,1,D,Alan Wiley,12.0,14.0,0.0,2.0,1.0,0.0
2913,2000-2001_Tottenham_Charlton,2000-2001,25,2001-02-03,Tottenham,Charlton,0,0,D,David Ellaray,17.0,14.0,2.0,0.0,0.0,0.0
2914,2000-2001_Everton_Leeds,2000-2001,25,2001-02-07,Everton,Leeds,2,2,D,Neale Barry,18.0,18.0,2.0,1.0,0.0,0.0
2915,2000-2001_Arsenal_Ipswich,2000-2001,26,2001-02-10,Arsenal,Ipswich,1,0,H,Rob Harris,16.0,15.0,2.0,1.0,0.0,0.0
2916,2000-2001_Aston Villa_Middlesbrough,2000-2001,26,2001-02-10,Aston Villa,Middlesbrough,1,1,D,Clive Wilkes,11.0,11.0,1.0,1.0,0.0,0.0
2917,2000-2001_Chelsea_Man United,2000-2001,26,2001-02-10,Chelsea,Man United,1,1,D,David Ellaray,16.0,12.0,0.0,2.0,0.0,0.0
2918,2000-2001_Everton_Leicester,2000-2001,26,2001-02-10,Everton,Leicester,2,1,H,Rob Styles,12.0,7.0,3.0,2.0,0.0,0.0
2919,2000-2001_Leeds_Derby,2000-2001,26,2001-02-10,Leeds,Derby,0,0,D,Jeff Winter,11.0,17.0,2.0,5.0,0.0,0.0
2920,2000-2001_Man City_Tottenham,2000-2001,26,2001-02-10,Man City,Tottenham,0,1,A,Steve Dunn,17.0,10.0,1.0,0.0,0.0,0.0
2921,2000-2001_Southampton_Bradford,2000-2001,26,2001-02-10,Southampton,Bradford,2,0,H,Graham Poll,9.0,16.0,0.0,1.0,0.0,0.0
2922,2000-2001_Sunderland_Liverpool,2000-2001,26,2001-02-10,Sunderland,Liverpool,1,1,D,Graham Barber,15.0,25.0,5.0,3.0,0.0,0.0
2923,2000-2001_Charlton_Newcastle,2000-2001,26,2001-02-11,Charlton,Newcastle,2,0,H,Paul Durkin,10.0,12.0,2.0,1.0,0.0,0.0
2924,2000-2001_West Ham_Coventry,2000-2001,26,2001-02-12,West Ham,Coventry,1,1,D,Dermot Gallagher,13.0,16.0,2.0,5.0,0.0,0.0
2925,2000-2001_Bradford_West Ham,2000-2001,27,2001-02-24,Bradford,West Ham,1,2,A,Steve Lodge,9.0,10.0,1.0,2.0,0.0,0.0
2926,2000-2001_Coventry_Charlton,2000-2001,27,2001-02-24,Coventry,Charlton,2,2,D,Mark Halsey,15.0,11.0,0.0,0.0,0.0,0.0
2927,2000-2001_Derby_Aston Villa,2000-2001,27,2001-02-24,Derby,Aston Villa,1,0,H,Alan Wiley,9.0,10.0,1.0,1.0,0.0,0.0
2928,2000-2001_Ipswich_Everton,2000-2001,27,2001-02-24,Ipswich,Everton,2,0,H,Graham Poll,11.0,14.0,1.0,2.0,0.0,1.0
2929,2000-2001_Leicester_Sunderland,2000-2001,27,2001-02-24,Leicester,Sunderland,2,0,H,Andy D'Urso,13.0,16.0,0.0,4.0,0.0,1.0
2930,2000-2001_Middlesbrough_Southampton,2000-2001,27,2001-02-24,Middlesbrough,Southampton,0,1,A,Neale Barry,9.0,9.0,1.0,0.0,0.0,0.0
2931,2000-2001_Newcastle_Man City,2000-2001,27,2001-02-24,Newcastle,Man City,0,1,A,Rob Harris,18.0,11.0,1.0,0.0,0.0,0.0
2932,2000-2001_Tottenham_Leeds,2000-2001,27,2001-02-24,Tottenham,Leeds,1,2,A,Jeff Winter,16.0,14.0,2.0,1.0,0.0,0.0
2933,2000-2001_Man United_Arsenal,2000-2001,27,2001-02-25,Man United,Arsenal,6,1,H,Paul Durkin,10.0,6.0,0.0,0.0,0.0,0.0
2934,2000-2001_Arsenal_West Ham,2000-2001,28,2001-03-03,Arsenal,West Ham,3,0,H,Mike Riley,19.0,12.0,2.0,3.0,0.0,0.0
2935,2000-2001_Coventry_Chelsea,2000-2001,28,2001-03-03,Coventry,Chelsea,0,0,D,Steve Bennett,13.0,15.0,2.0,2.0,0.0,0.0
2936,2000-2001_Derby_Tottenham,2000-2001,28,2001-03-03,Derby,Tottenham,2,1,H,Rob Harris,20.0,12.0,2.0,3.0,0.0,0.0
2937,2000-2001_Everton_Newcastle,2000-2001,28,2001-03-03,Everton,Newcastle,1,1,D,David Ellaray,13.0,12.0,1.0,2.0,0.0,0.0
2938,2000-2001_Leeds_Man United,2000-2001,28,2001-03-03,Leeds,Man United,1,1,D,Graham Barber,25.0,21.0,3.0,5.0,0.0,0.0
2939,2000-2001_Leicester_Liverpool,2000-2001,28,2001-03-03,Leicester,Liverpool,2,0,H,Dermot Gallagher,9.0,7.0,1.0,1.0,0.0,0.0
2940,2000-2001_Man City_Southampton,2000-2001,28,2001-03-03,Man City,Southampton,0,1,A,Jeff Winter,15.0,15.0,1.0,1.0,0.0,0.0
2941,2000-2001_Middlesbrough_Charlton,2000-2001,28,2001-03-03,Middlesbrough,Charlton,0,0,D,Mike Dean,13.0,12.0,1.0,1.0,0.0,0.0
2942,2000-2001_Ipswich_Bradford,2000-2001,28,2001-03-04,Ipswich,Bradford,3,1,H,Andy D'Urso,13.0,14.0,0.0,4.0,0.0,0.0
2943,2000-2001_Sunderland_Aston Villa,2000-2001,28,2001-03-05,Sunderland,Aston Villa,1,1,D,Steve Lodge,17.0,18.0,1.0,2.0,0.0,0.0
2944,2000-2001_West Ham_Chelsea,2000-2001,28,2001-03-07,West Ham,Chelsea,0,2,A,Alan Wiley,12.0,9.0,2.0,2.0,0.0,0.0
2945,2000-2001_Aston Villa_Ipswich,2000-2001,28,2001-03-10,Aston Villa,Ipswich,2,1,H,Rob Styles,15.0,11.0,1.0,1.0,0.0,0.0
2946,2000-2001_Bradford_Man City,2000-2001,29,2001-03-17,Bradford,Man City,2,2,D,Steve Dunn,13.0,12.0,2.0,1.0,0.0,0.0
2947,2000-2001_Charlton_Leeds,2000-2001,29,2001-03-17,Charlton,Leeds,1,2,A,Clive Wilkes,19.0,13.0,3.0,5.0,0.0,0.0
2948,2000-2001_Chelsea_Sunderland,2000-2001,29,2001-03-17,Chelsea,Sunderland,2,4,A,Paul Durkin,15.0,26.0,0.0,0.0,0.0,0.0
2949,2000-2001_Man United_Leicester,2000-2001,29,2001-03-17,Man United,Leicester,2,0,H,Alan Wiley,11.0,13.0,1.0,1.0,0.0,0.0
2950,2000-2001_Newcastle_Middlesbrough,2000-2001,29,2001-03-17,Newcastle,Middlesbrough,1,2,A,Graham Barber,14.0,19.0,0.0,3.0,0.0,1.0
2951,2000-2001_Southampton_Everton,2000-2001,29,2001-03-17,Southampton,Everton,1,0,H,Mark Halsey,13.0,18.0,1.0,1.0,0.0,0.0
2952,2000-2001_Tottenham_Coventry,2000-2001,29,2001-03-17,Tottenham,Coventry,3,0,H,Graham Poll,13.0,10.0,0.0,1.0,0.0,0.0
2953,2000-2001_West Ham_Ipswich,2000-2001,29,2001-03-17,West Ham,Ipswich,0,1,A,Mike Dean,14.0,8.0,0.0,0.0,0.0,0.0
2954,2000-2001_Aston Villa_Arsenal,2000-2001,29,2001-03-18,Aston Villa,Arsenal,0,0,D,Barry Knight,16.0,13.0,2.0,2.0,0.0,1.0
2955,2000-2001_Liverpool_Derby,2000-2001,29,2001-03-18,Liverpool,Derby,1,1,D,Neale Barry,11.0,9.0,2.0,2.0,0.0,0.0
2956,2000-2001_Arsenal_Tottenham,2000-2001,30,2001-03-31,Arsenal,Tottenham,2,0,H,Paul Durkin,5.0,6.0,0.0,1.0,0.0,0.0
2957,2000-2001_Bradford_Newcastle,2000-2001,30,2001-03-31,Bradford,Newcastle,2,2,D,Paul Taylor,17.0,23.0,0.0,1.0,0.0,0.0
2958,2000-2001_Chelsea_Middlesbrough,2000-2001,30,2001-03-31,Chelsea,Middlesbrough,2,1,H,Peter Jones,19.0,10.0,2.0,1.0,0.0,0.0
2959,2000-2001_Coventry_Derby,2000-2001,30,2001-03-31,Coventry,Derby,2,0,H,David Ellaray,12.0,16.0,0.0,1.0,1.0,0.0
2960,2000-2001_Liverpool_Man United,2000-2001,30,2001-03-31,Liverpool,Man United,2,0,H,Graham Poll,8.0,8.0,1.0,1.0,1.0,0.0
2961,2000-2001_Man City_Aston Villa,2000-2001,30,2001-03-31,Man City,Aston Villa,1,3,A,Rob Styles,18.0,13.0,6.0,4.0,1.0,0.0
2962,2000-2001_Sunderland_Leeds,2000-2001,30,2001-03-31,Sunderland,Leeds,0,2,A,Steve Dunn,17.0,10.0,2.0,2.0,0.0,1.0
2963,2000-2001_West Ham_Everton,2000-2001,30,2001-03-31,West Ham,Everton,0,2,A,Andy D'Urso,16.0,16.0,3.0,2.0,1.0,0.0
2964,2000-2001_Charlton_Leicester,2000-2001,30,2001-04-01,Charlton,Leicester,2,0,H,Jeff Winter,12.0,9.0,2.0,2.0,0.0,0.0
2965,2000-2001_Southampton_Ipswich,2000-2001,30,2001-04-02,Southampton,Ipswich,0,3,A,Alan Wiley,17.0,15.0,2.0,1.0,0.0,0.0
2966,2000-2001_Aston Villa_Leicester,2000-2001,30,2001-04-04,Aston Villa,Leicester,2,1,H,Mike Dean,11.0,12.0,2.0,2.0,0.0,0.0
2967,2000-2001_Aston Villa_West Ham,2000-2001,31,2001-04-07,Aston Villa,West Ham,2,2,D,Rob Harris,5.0,3.0,1.0,3.0,0.0,0.0
2968,2000-2001_Derby_Chelsea,2000-2001,31,2001-04-07,Derby,Chelsea,0,4,A,Steve Lodge,13.0,7.0,1.0,1.0,0.0,0.0
2969,2000-2001_Leeds_Southampton,2000-2001,31,2001-04-07,Leeds,Southampton,2,0,H,Jeff Winter,10.0,11.0,0.0,0.0,0.0,0.0
2970,2000-2001_Leicester_Coventry,2000-2001,31,2001-04-07,Leicester,Coventry,1,3,A,Graham Barber,9.0,19.0,3.0,2.0,0.0,0.0
2971,2000-2001_Everton_Man City,2000-2001,31,2001-04-08,Everton,Man City,3,1,H,David Ellaray,17.0,18.0,0.0,3.0,1.0,1.0
2972,2000-2001_Middlesbrough_Sunderland,2000-2001,31,2001-04-09,Middlesbrough,Sunderland,0,0,D,Andy D'Urso ,22.0,22.0,5.0,3.0,1.0,0.0
2973,2000-2001_Ipswich_Liverpool,2000-2001,31,2001-04-10,Ipswich,Liverpool,1,1,D,Steve Dunn,10.0,15.0,0.0,0.0,0.0,0.0
2974,2000-2001_Man United_Charlton,2000-2001,31,2001-04-10,Man United,Charlton,2,1,H,Mark Halsey ,8.0,9.0,1.0,1.0,0.0,0.0
2975,2000-2001_Tottenham_Bradford,2000-2001,31,2001-04-10,Tottenham,Bradford,2,1,H,Steve Bennett ,13.0,9.0,1.0,1.0,0.0,0.0
2976,2000-2001_Man City_Arsenal,2000-2001,31,2001-04-11,Man City,Arsenal,0,4,A,Neale Barry,10.0,8.0,2.0,0.0,0.0,0.0
2977,2000-2001_Bradford_Charlton,2000-2001,32,2001-04-13,Bradford,Charlton,2,0,H,Peter Jones,13.0,21.0,1.0,3.0,0.0,0.0
2978,2000-2001_Liverpool_Leeds,2000-2001,32,2001-04-13,Liverpool,Leeds,1,2,A,Alan Wiley,19.0,16.0,3.0,1.0,1.0,0.0
2979,2000-2001_Arsenal_Middlesbrough,2000-2001,32,2001-04-14,Arsenal,Middlesbrough,0,3,A,Paul Durkin,13.0,11.0,1.0,1.0,0.0,0.0
2980,2000-2001_Aston Villa_Everton,2000-2001,32,2001-04-14,Aston Villa,Everton,2,1,H,Paul Taylor,13.0,14.0,0.0,3.0,0.0,0.0
2981,2000-2001_Chelsea_Southampton,2000-2001,32,2001-04-14,Chelsea,Southampton,1,0,H,Clive Wilkes,11.0,19.0,3.0,3.0,0.0,0.0
2982,2000-2001_Ipswich_Newcastle,2000-2001,32,2001-04-14,Ipswich,Newcastle,1,0,H,Mike Dean,6.0,13.0,0.0,1.0,0.0,1.0
